key_id,mid,following_id
6398,412095147,forbidden
6399,284794628,1949623008;3461581662849732;3537124984884008;8773000;388742853;477655087;8144708;5774653;6075139;479893558;1742119611;175466413;3461576971520337;3493090570537482;8699209;64391344;1030380603;41883712;96458067;451076763;1585955812;3633594;585267;3461576839400339;10485312;276928941;601674546;7980111;213741;27089324;99566843;7518140;6989655;1420834660;2072586344;623512391;3379951;1292029;23079060;454118230;262453663;1503822;6171645;69334;232568541;440117525;1202762767;28631332;94065;248582596;642389251;1517060220;57214324;453967278;597669242;8034163;393195152;40489639;316381099;173469252;251013709;250648682;609687;141496;59905809;20259914;3066511;143322;54765717;946974;2091005755;18784364;5626102;33973822;375375;52363;326499679;1254786108;1123353719;157272038;5294454;30160;21979556;287795639;1300259363;528476;3386870;287760641;397330990;2859372;31832612;11357018;32708462;4746559;648113003;224267770;2519404;1351379;400813602;404888281
6400,153341790,1453409239;931654;449440251;6230627;472615413;50044225;1028649866;27087170;18441978;1738235;147546636;5919727;495535252;1886758040;321173469;9617619;473222648;37090048;5007752;45131264;2447351;433351
6401,113364582,forbidden
6402,416567251,1453409239;60679566;686150641;1695403983;495535252;37090048;1553843697;473222648;290526283;352637817;327750329;68566502;396396422;22257030;9199433;6534506;388108070;678549801;99756012;43987227;278462087;250139262;24838061;140407182;40118531;10119428;6574487;270105105;390898500;471314986;31958304;777536;113054885;138832847;188807182;168110262;34189415;37162890;65739989;41059519;24229344;14110780;66333684;152302985;182096111;21543050;6229277;4370617;288251292;30220385;296171;75912367;9108264;10712554;173836057
6403,312162729,473222648;454780572
6404,1188981217,473222648;495535252;686150641
6405,2008380703,3493094473337518;3546383644625148;1780628288;3493144561715421;97479528;12602794;1620618168;1951155436;1387805426;3493091728165534;507532847;2660592;388740268;686150641;13354765;495535252;473222648
6406,481774045,38053181;627888730;495535252;170948267;483311105;473222648;595448675;81428761;2399646;1532165;3334179;40389553;16379182;35012692;1328260;3811052;393064277;6655892;449696613;34189415;326499679
6407,1190804671,forbidden
6408,102687332,1453409239;37090048;491461719;473222648
6409,523778388,forbidden
6410,519097048,35853609;587108252;518736430;473222648;320840078;387783803
6411,261049664,forbidden
6412,25751865,282406197;434734521;361775100;429755844;386251043;332351380;497106414;10897217;3537122730445353;33076308;53265427;362767725;390189534;652656057;226243718;389957251;474569664;283195854;432733609;1017459097;1859214;22989278;386540892;484278185;1417107159;261049664;16304556;18910844;483137782;390669267;480305216;13100572;6302909;378959461;1970552087;349812913;407275913;37663924;9446877;7871260;514157184;102633832;301112510;489220851;21677020;14148164;495224316;207346018;36235151;517327498;1131457022;436258272;289526021;493570956;525042162;301366696;97077404;22017969;110055866;495419424;2165169;535708176;1543231615;7988384;380096134;2136924978;43253614;240769971;481637159;99059156;5957440;335248702;4856007;18306025;17171565;382591990;472696991;450595813;490290164;1837486832;19591155;628213675;10119428;66391032;1483706297;347089442;18242517;386165680;37660321;3148553;261321932;21151219;526560277;324016786;398581197;24490535;431838214;485525345;36267054;95494347
6413,2058622611,3493116671690868;261049664;1003274107;441635839;37090048;373448384
6414,298662006,forbidden
6415,11868126,402447266;297882491;407054668;340229139;549981114;335248702;4649810;414628056;66391032;377944211;591246297;7604206;5704597;582131840;27439528;8484043;474388860;303098642;476560403;12282593;35692494;502311351;27756469;652137183;1725303984;946974;267674983;15469015;385529979;25910292;335772243;14803693;1543231615;458165375;652656057;37992622;1531707;109311521;6302909;8465957;431532582;4543111;693541611;319880037;454461988;286621174;604003146;353368172;35989160;31922392;16512825;68554442;95304526;402827535;22983699;37386229;388362147;200673284;520155988;25073798;320663489;8188433;40491956;3031227;76820403;7552204;416113909;523295594;430510309;320263129;389992601;390316092;542148121;386118783;34044873;69743276;68573526;6371342;27234649;1357847;535152180;32708362;204162462;382899507;517491339;15229088;481637159;496458043;18807831;506021875;109854291;10409209;4345670;378959461;59828148;37029661;85125848;287552916;5128788;23037026
6416,37974444,forbidden
6417,27659289,36047134;449104879;28719570;284424;138819454;1311851;6964745;1957754926;2074032902;355682928;484833532;1533260;10909041;11278782;319438468;1535126861;1419716499;1332334128;1546607056;1531278873;1831680514;192897839;27707951;47699114;1839002753;419220;238329119;8275417;16400030;39334147;384942089;474595627;9199433;50828184;492004481;23400436;433351;1865791469;103315496;36970333;19986917;12894311;267908;164627;1543732;50329337;189440666;16539048;19895095;1493793977;30829003;120454010;15416406;602279936;677204008;243821059;690608706;516773400;28440054;254662438;256407827;1088771575;2468209;385408471;408434913;504418246;13532834;497243608;373782549;49631892;20106338;45280964;183430;22840678;23085689;399775852;516418240;14888933;65602457;1368546049;1794818603;1327591883;24682725;1297361395;372408885;43222001;1871001;38568774;1982762761;18677260;31641726;32375398;9293142;2878144;246211159;23496660;14781725;4700342;1831358;2106742893
6418,1309751676,473222648;123321175;14229967;1526560679;2036187097;632207543;512049732;39737405;1231108399
6419,632207543,123321175;39737405;1924125735;1231108399;512049732;14229967;2036187097;1526560679
6420,2036187097,39737405;1924125735;1231108399;632207543;1526560679;14229967
6421,1526560679,1309751676;39737405;1231108399;14229967;632207543;2036187097
6422,302197524,forbidden
6423,544291240,forbidden
6424,29959830,forbidden
6425,178960010,9617619;495535252;489535836;231147430;648956087;427494870;123927359;74529609;109311521;576089507;517327498;72663245;280793434;170281405;33683045;9008159
6426,324879,forbidden
6427,636545028,1453409239;3957971;481446113;473222648;1955015531;36580027;2265791;26408537;686150641;536195608;1402013568;495535252;24634833;1557694967;513381578;1577731347;294236823;348672231;1620772030;1124329427;8744969;192509673;10156217;500765733;2047532406;98734419;305677573;1350294399;36007877;7328269;8365699;12935443;437876562;380818964;108755004;21964418;37090048
6428,358732547,forbidden
6429,34264408,622899778;502028917;1985127693;316568752;19535168;546189;95081444;645073;1531707;1453409239;387412319;86588581;256468152;3546555409763006;434615;71596354;20770717;34009507;4092049;53737196;56173;665459;1454160487;18985741;450057491;181144388;3494380149147975;2095903073;1294020411;1457751594;4477242;86883701;33397277;35762548;648472544;1498726302;327035451;2741500;662281422;43984325;367413928;2435767;9341526;40545158;499028701;1433934891;213845897;14781644;17596141;403065872;20488878;2976324;4659;576495645;291062343;1240419702;373103803;1267193437;442603088;383786869;1710265121;316480033;3493290439608550;52165725;43219807;266895816;8188433;431055518;298561544;17780825;49246269;594858647;8096990;473532576;917643;1236865751;612194373;346563107;102584256;473222648;1346921;14342271;361108677;28626598;24490535;508317181;680677803;21778075;431532582;1853935710;2026173074;1564183506;718877;436386560;26194490;515021098;9096433;73390073;104699001;3493108557809994
6430,2026173074,forbidden
6431,470626102,686150641;473222648;69221252
6432,3493271345039548,473222648;398326679;50693252;69221252
6433,443074011,25381066;79577853;6011141;48671478;1903467568;28047632;246370149;20195338;411575911;1085051926;39951664;2051739379;488671121;3493142938520191;380561076;147166910;54712725;176821165;294016515;686150641;12059835;49266082;671832282;318883728;1246177029;9617619;582046218;119801456;321131122;495535252;11836186;1072317049;472013291;193398119;389245745;281226196;473222648;28266043;3461575513999598;6917320;47148148;302682383;886670;452606628;1577804;2007379161;385904967;23947287;3461579043506357;414511865;20457232;477300703;1208782803;11196329;503586472;327827257;92114033;1660008675;476704454;245840377;414759963;504074665;1283431403;294602240;174930471;456510614;5911531;44908260;330415548;324175731;24524783;1330842158;414336759;4073642;285866636;3530725;154021609;108062400;13454919;2342793;285571498;477322873;427492470;492060455;332062631;26015368;395332726;5970160;32680671;9389130;433460889;347122552;2759828;39037057;213826349;156495664;255957603;482079234
6434,571895594,3493271345039548;324879;69221252
6435,1277893132,3493271345039548;1937308559;1140672573;1971471711;1213671613;1910607058;220074048;382640619;510295588;36435324;3493078623062182;176543439;1467783306;398728706;15633622;3493258791487641;1432747633;1393257359;438173577;342245522;2135019307;326427334;3494362942016387;1642930270;456073074;1752281017;693975685;324879;3494363277560671;396024306;487525124;1078127549;519253600;587311632;69221252;24902850
6436,18706318,6234624;23902;152191470;1725091323;482298795;11316509;498469705;36788534;4564056;625157282;372660600;178785195;6364948;438117314;1269265572;344773901;430904081;51301894;500247501;86127172;107322464;480366389;524809503;1931548;19319172;15162196;2067396468;100486274;55046979;60259602;389599681;382562794;13303412;345390963;405067166;370391078;672747519;412466388;427983019;4897637;211266606;25150941;4537170;488055582;495535252;32513311;68869689;398326679;631940535;501246198;5148114;1555246562;10613291;20165629;2900884;1162096844;22121599;2070102591;277301527;309454756;7879090;525328268;1646036311;669959014;485673173;274440601;100876513;37090048;389825572;1498347556;412719797;522657750;391291299;516638154;30661209;85846467;386952881;234507192;387783803;197299;381399962;20124170;86335477;40427625;283310205;203389736;386380170;12969372;9321359;1676437194;21416270;39736779;9617619;362831543;385805493;623512391;20124118;20124156;444866041;433590303
6437,249153892,forbidden
6438,480670986,forbidden
6439,296576293,8420618;1526698005;68421561;165848365;140312650;64850169;66482045;436717828;3493281560267074;458165375;1626302156;37029661;1083527529;3493297020471596;23079060;1897325101;491029321;90926765;1135476125;349092963;383603162;1213158111;32708362;30947486;486287787;321173469;470072682;43142307;1527017458;253537481;335621630;94902220;18202105;5870268;1465062246;32984200;1440942233;97167671;686150641;1986039004;1696569606;2079898659;10216286;390154440;312945323;701305680;25944124;20546476;516314775;1966042454;689619610;261485584;1831744377;1869712375;271872444;524662256;27756469;235555226;280729664;328329851;386165680;318536287;63486758;484236537;88895225;33789941;2118812273;649869035;1876431875;495535252;517327498;14804670;14583962;12076317;473222648;327964537;351477766;90361813;341069816;382718787;163637592;6340662;404210172;1280394172;13199099;37090048;406329694;26196655
6440,39736779,1453409239;36840308;1346923466;2398383;495535252;281369174;473222648;59298258;359420036;10330740;489412051;321750907;36080436;117399394;48033476;49576477;1131457022;412466388;1610449831;208259;456664753;20165629;176414546;12076317;8047632;235555226;37090048
6441,36044181,1453409239;488721349;3493296705898499;95402875;10052150;1838997670;410497600;1086694209;510467240;1685978295;946974;18154819;291324611;398326679;399271719;1118411264;437957199;296606025;65654171;37090048;502925577;399596216;649869035;295395558;283279261;279283431;7976754;70937177;24246827;31659234;52250;86439234;35364728;68037768;25150941;408422610;169958297
6442,164734993,1453409239;6792899;49850529;6185598;9847497;649831334;387460933;1519547765;519704043;471314986;364913714;17614942;386377262;492840942;577943742;476853952;42616301;14412967;11423668;504489158;113362335;15052693;396806711;186566604;345630501;414442298;290526283;242005097;353368172;57924361;587840959;4070864;3331521;395936853;151365295;341272499;388130012;348656633;6292102;28751839;16600303;487640933;18202105;14520741;351477766;9458053;416128940;389992601;37961599;636211;388699948;298213453;15763035;18226143;52374669;23995656;163637592;12341300;333503;179806277;1885078;539076;91236407;258449297;64925986;387920212;6154152;164139557
6443,365320362,543968570;393844384;454719565;57608186;419425;495535252;321173469;674056889;254463269;254566727;668639353;4249401;641975239;69221252;429013988;35847683;353539995;32881649;24490535;555905348;80900494;355390214;2017611;509973931;30220385;32708362;486978000;481715931;17241;25515594;243659434;7552204;156810935;324213182;214937606;517327498;452688706;235555226;491461719;10820826;348449225;491461718;484782555;31654362;60642079;40419815;16661793;436473455;402906781;256994026;369093298;45478017;438812437;320488860;234324480;37291782;320818292;474390659;20165629;457569848;416128940;216623621;441136993;9824766;178362496;348640514;15967711;8731060;403728743;11044681;40695919;361360938;280793434;30920089;455876411;16853896;37090048
6444,15140071,forbidden
6445,12447419,forbidden
6446,325560792,forbidden
6447,36810581,1749055846;3546387050399798;413434969;1453409239;490042702;8213674;30641768;1342081285;946974;161055002;642389251;2482644;325560792;364448045;44096955;416497766;374341951;12612203;30646569;19439397;21382386;481427406;301681255;310328705;32708462;158047022;1340190821;79577853;49246269;288520759;3481012;25406367;86386915;351539031;496341898;404888281;1508992129;257958427;94357558;463753;2553946;21548346;288998633;473222648;246370149;54146167;206009445;93724793;73814614;38813727;11025901;237288712;113534530;1310829302;74048633;34239769;7946432;11857326;27246921;410964;168598;15736071;63231;37090048;23947287;5017882;334939754;452524435;35596606;88212747;9617619;96423810;5184863;21861138;342522;2277587;1950604344;352319245;363646032;398499408;1109089292;10638153;3162053;7987226;10880016;1351620609;496548079;6603097;32399142;395135643;1257649129;5511543;168225861;495535252;2403985;21014446;5313396;398739;109319230;763712
6448,392983644,363430107;3493075871598759;430082207;687664429;350747058;104598328;2060436940;1342657662;3493145044061148;1453409239;86588581;79577853;1447856320;68021907;13677921;744568;4746559;33874710;1889998396;174871210;23510614;3461580874320868;320840078;927587;73528331;316532750;443047617;238165152;604710494;1119253352;294672615;401094459;520735429;1316330842;3493293360941207;3494379090086168;697955027;17004561;519872016;472013291;23150681;1738634751;1256077917;1644852561;32708657;627528071;1431529064;17424379;3494366299556648;115158450;442603088;389088;1995516740;3493136538011857;666797857;488779255;40761672;152110121;3493134273087647;646128708;433993407;2094193602;37939899;35526782;495451177;1432492610;494713287;473222648;495535252;1145045860;50112237;245377557;357259310;3461569388219184;11270116;27171001;330342654;415252114;27669924;1674190032;1597024967;382182608;1629347259;2053729898;25073738;3948019;473888452;387783803;487199874;9617619;14110780;596324576;8034163;2206456;3766866;7552204;124947928;7685014;701007377;237587948
6449,1743561425,forbidden
6450,649031139,367877;1742267157;1340190821;3493092682369229;3537124387195721;493826663;145544;257889645;39101587;2435227;13595613;505273376;519806667;334640920;473222648;471303350;456067636;14504747;1061860796;228185861;1893582546;95205743;957060;1304346514;2041114434;15216705;1920908011;1230677744;1878434856;512770489;434163063;1855355348;346098914;1506256657;321422126;13565996;309928116;74061405;1674924408;1034929734;51264563;1309910358;13301795;431489098;2078936111;2403985;1359448470;283036476;138780964;474956839;37950062;521376357;189467457;387601010;2025386069;410700825;1508992129;28152637;504103959;535908700;496010266;382681608;1640095931;1988929420;323248245;1363339357;5725310;22808452;381402320;386557236;1835139966;385945192;31236896;1636034895;1229127608;2103750021;320840078;523637998;419738808;332835876;326995;179754017;290866086;334939754;25876945;374421040;174949313;3493267572263748;1535819005;430426421;479927880;102999485;390790219;3493133732022765;427487966;596866446;380085205;3493132433885687;3066511;9535164
6451,357500858,forbidden
6452,323248245,6011141;265004917;1257954297;2121761371;1197061705;495535252;274895145;38734721;643703285;450882837;647193094;677139412;320840078;37090048;908383;8797300;96005382;10119428;31261235;7760828;29159;311117856;32951946;43535125;473222648;154113956;21778075;4668669;927587;94281836;3078223;25410447;197577620;23565701;1545141866;4925207;29296192;299557366;240769971;238165152;315487964;337015233;1667342531;309134148;503258218;87472393;454679275;97303172;16426108;4296924;633076;38351330;375375;7714;515993
6453,25007084,forbidden
6454,20958204,323794482;197098;1928753206;456642101;94727573;40283685;1952162643;275046596;27565758;520537166;3493281010813204;661305234;3816626;55916617;389521366;108526737;3546394319128687;583287985;22713129;17008925;40608030;473887933;430510309;480959917;22928705;356185545;471322521;483859859;570064;378404732;592047287;3546375581075852;3493090000111868;501571368;264869770;3493122814249109;410558000;1277911298;591402619;120421206;614542385;73528331;1119253352;170499032;411231745;23947287;1967588604;349257507;7565060;2248080;503697879;40233463;1822736267;8306273;404408986;21564056;3494380279171451;145544;360796237;35580251;330415548;627696228;290558379;13732464;492326781;437034684;10068828;305045932;21382386;79527481;395976479;1242651908;1789960979;353896033;3066390;596847138;8645740;645465;3494350774340100;281104930;1809043625;28584981;1782888977;1838352606;1085022606;282428968;192090;1704001538;437932546;493538731;1271916102;228071844;1867263192;3493085782739496;601367419;2727613;32687941;3800900;28724254;3493283531590620
6455,859227,401742377;52400699;290069256;433537409;290558379;382718787;407755587;19248926;3494360540777110;21649854;388394328;472013291;526225523;405017096;622986240;544963959;2973198;16015678;494805514;299270627;485723518;385732020;396132059;138768741;351158545;835489;35062046;50367121;3493259257055797;2122302588;49922172;158047022;149404605;35231887;2003573150;507521027;18616399;108886720;35322768;197630325;667116672;493329809;689422842;1917911360;8192640;23947287;360442264;1742119611;475774656;434177799;3948019;10276136;2828592;178991405;401315430;17887284;279957127;3771848;2418725;314140708;690157607;689528036;471850504;1181650858;7403159;694111679;5415414;526771303;432938640;44096955;26470583;496009822;7262788;3461579288872998;172969166;4987939;1290054818;7254061;30891028;11452660;1310829302;100930596;138766602;485704862;474921997;596866446;354653806;86386915;454984558;170948267;408281431;1833524110;206840230;97471052;259333;8615846;1420982;32399332;33301297;13345481
6456,21382386,18274269;1633073021;498469705;20124156;697468526;196589758;130023461;354351291;37660325;150525911;1470143180;108090126;1809567655;493798045;96423810;485197227;1405515989;276861;23758879;41062266;1938903125;16612971;1992514;28794704;435065371;45600574;162614431;36810581;1288996695;432116587;24909346;473222648;496051391;3461562459228433;416613124;33734786;402552684;320840078;38813727;483311105;404888281;946974;13736113;687318487;20958204;650533600;91537756;409842788;193470861;3493118794008827;409721576;26798384;329680236;36722860;397184284;262061470;177118412;404581275;389411082;27045409;95628895;325005328;19072979;1216663228;22032125;32708462;284102657;454755309;1589382178;5511543;435105369;382135157;34389666;2142152757;686150641;183940526;46897637;24906315;1652583818;495535252;1738587504;7946432;20739663;37347335;1124371208;1513757311;7049214;13540;90183256;626518954;1707870797;326427334;38053181;2080146436;392947975;399624737;386507255;243881567;10244159;88212747
6457,284102657,forbidden
6458,329988552,58634620;342704684;6987840;3493263036123195;28919236;3546567556466963;15991542;385917483;351919983;14369430;321173469;26470583;81225444;503431659;488992217;15637108;409598638;1370833924;479119742;183360733;67961424;475222638;21382386;111948280;234978716;3494380876859618;3493259909269574;482805360;471343649;1141159409;1272919375;651049432;26873390;385765327;417121751;554418179;410360837;240852096;117937;31286618;360653848;431528342;3493289040808471;23265836;1342450070;512788510;174501086;1031226323;38294246;96559892;3494358949038996;294367052;1647781262;172294642;14068111;250124842;89419711;696406143;5015635;1483189344;76570138;1086021085;619515062;1109089292;2198423;234109721;1379552619;500849737;412914568;32742858;543836094;1851735112;436700803;88088763;488694810;361206705;503913719;1823325679;210501465;1778161507;1876626597;2025195874;1120073146;119390662;365915268;21986308;32447504;475687563;503225543;1302677522;1575199927;495535252;539418077;1301361021;696678972;8426751;627927132;390629134;1518190401;476820741
6459,8015692,202639986;327496233;3546387050399798;19916355;1920253;1801527765;690230154;3494364126906883;3537110931868635;3493126817712411;326499679;3493286815729764;18362640;929197;28819;3461562459228433;3493133732022765;1656463436;3493119119067444;3461576971520337;1203117085;1508992129;1030380603;604245790;14712304;1565901;1069108539;1651723764;1761499833;3116683;1616131203;23947287;1310829302;1961802855;388040012;690608699;123353;1753070887;1305496955;666726795;666726796;662953791;321800231;27363283;1626066286;1193898555;1095518650;2103339232;1893576371;300312007;533193038;508191;1292993305;1517060220;521984792;451959062;1302200;2099499804;1130744014;666726798;595407555;1070116397;2094969313;3170737;1978885142;1677443009;1254786108;641975239;17800746;269603;1365119971;349257507;26084006;438319242;1416046076;2380472;1109089292;1116624572;342039238;1959146739;676513039;1688563568;569885690;1808585752;28968096;1772412456;1425596046;1770977;1319935459;1935974503;48207005;238537745;1257649129;20760391;1311434058;5016445;21264324;252725081;5049134;2366545
6460,101375749,forbidden
6461,452543325,forbidden
6462,3493090438416806,627428284;686150641;495535252;473222648;320840078;37090048
6463,73842852,3493285679074002;23947287;320840078;173469252;326246517;1343321779;1335713025;33775467;395877542;814133;506616852;519180685;92601724;1031244859;407054668;84120411;90920075;29325761;402576555;254463269;23840893;7788379;618916825;865267;1067142290;451320374;324473490;404414222;1534642081;2797845;54992199;473837611;21778636;38285646;432158620;279921469;570501928;528071730;1174966566;1131457022;174902557;13907091;385979427;1446371932;487493250;592641020;1405164697;328469649;610211022;404026292;667631275;1230738350;118539360;482178966;591366448;454815750;1482173435;513585370;479573824;1687239602;602945692;317014832;35764941;1004004202;1374661754;1492846885;2000819931;2026561407;364448673;72270557;1271301643;391774002;668633019;649697560;1220337262;14804670;633264591;511148568;607281655;630372845;524186740;6904385;579929582;692194569;524918149;507066827;447261734;235555226;522294402;327709042;2460656;20259914;510856133;402205642;438220760;12973629;26798384;223146252;544014511;576510405
6464,336057795,510584760;1453409239;387087511;483790904;338076817;436130052;572338624;3546563601238834;521426925;289657149;39461759;413993499;13967606;11306986;47236562;390605029;490117598;3546380406622491;333177785;297227428;432501662;506684008;1226884785;96848699;1309014214;29902251;229971423;512050153;2489625;3494369329941225;99529229;451645162;44956599;3537113698011796;436984748;1701648906;357400890;525672899;3546383097269216;16042155;3493271508617255;1293054942;2090105758;410694367;652231880;8091229;407953627;427607291;521000156;358634284;3546378525477862;36466995;672614938;59242073;3537118062184485;441428910;312543233;1736763305;589088589;473222648;511110116;1523406022;3493260093819171;37203678;220681727;35230783;1813344461;3494368692406492;39683342;10642576;3990611;328288374;506679910;3774805;624648343;2033488359;3493109644135137;3493142582004040;419578689;38358787;3493284234135931;429392011;44190556;3493122319321268;29180595;3494357755759043;2037491215;111082383;536093274;508646101;3494369036339517;29252533;360794147;14780671;201278899;409167761;2077668081;13677047;586929166;20685027
6465,2128509951,235555226;5687194;1542136;1178020295;10174846;434786180;499963604;1931038690;442520;3709586;4029133;14082;3379951;1334711;22505071;37090048;1373562544;452161580;14110780;99157282;473222648;410964;206932746;15269822;250648682;310702549;85318798;36091511;27412865;8845581;433587902;411699052;20165629;489412051;64840236;2306780;296732;608803790;487922923;12076317
6466,623512391,298146460;9278742;325272035;40907387;88461692;130914376;9321359;297786973;394067394;1145410190;20259914;24801003;280793434;12434430;32786875
6467,488043075,9617619;475912512;23947287;482559656;473222648;69220329;478401009;233108841;495710503;224836714;18805683;326499679;23704071;393226754;178104310;335849996;320840078;388805297;2263834;111901650;14975257;114628;4262652;2265912;7103073;3938491;145716;865267;11299160;32830858;2485652;75943142;5111144;13079897;20734030;9334419;96176704;268664593;37090048;297786973;19492957;138993;10937319;21216867;18508959;38728026;7834956
6468,4694767,660547879;3493283235891971;3493263082260698;3546387050399798;1837313970;88067499;677077424;1820388854;1421797450;1453409239;3546569676688165;27819625;433824400;1540733893;8919215;1702701978;675720802;342731898;3546390181448137;18686246;250620366;1592286646;2853155;221693;108526737;18218263;80885891;3493110822733927;32741563;399291965;435903648;64557295;255836623;19436946;585957487;445738259;3546378525477862;347384551;354851301;389133721;1735813547;6009407;3494357755759043;677486623;15067206;1340424713;348727162;3493260093819171;65538469;110529160;102886790;1700395328;3537109115734419;266765166;187869468;2036131;607570400;11008987;405232374;1624237676;513625312;1636327445;488970166;35368644;2022469549;4705522;376404862;437741386;474139874;1880487363;3493141617314372;3537118240442538;1621924563;692772;1141159409;174471602;28152637;76941259;3537110512437523;517434197;38061207;29219103;474750640;7590247;3493271064021299;7304857;3493130724706733;438528157;3494361008442076;1341109889;34956752;39861743;543301996;1872319265;1317921047;2505015;4029133;3493267672926960;1742119611;545054178
6469,11299160,forbidden
6470,7103073,414700515;5321968;495378674;2052851329;210821504;4667790;412915393;470068142;1429499;20569289;386260653;429748638;589209077;3493140465978044;1043835762;3493091442952472;23395978;517694777;1135476125;23354755;702717862;2039070;423768517;587327;510856133;85754245;37754047;354077280;487771112;24454064;383265958;423526366;12259578;386120474;590286;3213221;528182630;243510862;2026173074;3461564482980601;290526283;617394761;2709015;474962092;1523830423;20647299;624917627;14226044;1011526317;1154379833;3493076653837145;1050730718;487402274;524704055;478996621;26753848;473886323;297882491;1007043700;1042854135;5805986;291042076;123795206;1327719714;39807720;349766910;586929166;13279707;539418077;35894872;397744889;4224456;2027522385;23952527;248604458;278761627;10083527;1406956246;404194769;287567343;357669580;2077775195;453886808;53071179;16992431;7518140;121752611;43584648;494293576;393688975;525955626;396286797;488684813;1500570997;258313383;297136;367414956;9385634;17637290;689931952
6471,865267,1453409239;1521415;198439;3546378525477862;80552818;3461579184015582;3493265644980448;547072854;458154142;9253594;1993302;403812070;6159926;1955897084;495535252;1065315233;397562473;11718401;3849320;473222648;3493126477973950;23945810;1688563568;262453663;440544870;671011280;411231745;13733266;1640282;477783;14751040;691415738;43584743;406636263;27897180;9728698;1935397744;488836173;1941672344;1838077989;2045047052;306979414;326499679;1636034895;1310478759;393166851;8549577;305956876;7212583;1074545099;678073;1407831746;419872064;3816626;485704862;476834266;7198052;5256791;14829832;8619843;338927049;431047137;38461325;517412083;101703897;23947287;11742550;657817;238299060;3273936;18343098;7233069;623512391;25635782;21374533;1340190821;1401735960;280793434;641975239;1669328690;32078085;452606628;540203;888465;407106379;474669818;47244488;2412557;407054668;1589613;27869194;35386084;249118;10431355;417583826;174501086;481434238;13314412;22152819;11057377
6472,3938491,507628359;1343576122;178439202;40021976;9617619;320925611;391314353;7584632;402576555;1611312730;7788379;1046809229;98853669;388692483;486912170;391552921;1299719066;519936815;385107812;273115516;1426444644;403221839;364428816;429059240;481663234;177542659;351604188;88761701;1231943564;180282816;38765651;401353404;700821908;174430538;2048689021;16242380;35365578;299349106;507957441;12014671;12453030;18183927;265495216;229697852;640705656;348807755;7843572;38050472;27621420;32868445;291224046;4793562;177930169;22452413;286230846;331152767;298157418;519324831;356272835;147757960;12913546;225312568;371564105;538265655;308241609;142469812;355323104;396234072;374854754;5557949;336790075;693218611;381677773;34986987;103388721;456404164;86470507;22814660;472236540;1442966115;1128771916;98812108;290095563;405504949;525225356;15150704;26329952;355685717;483749505;400946413;475600552;369310869;289766362;1954863142;1988483831;1135354469;556704202;278557538;280179533;359039248
6473,145716,forbidden
6474,7834956,526645204;525952604;2051617240;389124900;3493267672926960;28534582;8474518;289702392;392785078;1070980577;535275516;697963486;3301043;434440838;1629347259;5985657;910705;297786973;509542702;13068404;488043075;7980111;473222648;2265912;865267;358422;9617619;14804670;13017755;441367531;5747053;517327498;346353480;415890389;483203976;254463269;488971498;176037767;326499679;386043247;2480454;20626273;5775272;477631979;50329118;235555226;455876411;130069483;15365484;145716;402574397;8465957;72201502;17641047;39020206;19484208;38728026;19492957;18508959;15000872;271258858;396024306;14110780;19110908;262453663;24398247;20165629;21216867;50426155;630697;178362496;10330740;24459677;25807917;33683045;112428;12601122;133934;20699526;1643718;1599822;58448263;16836724;8047632;582661;27791105
6475,11178995,471506336;20809377;2024480182;2123458037;1645314562;1374736847;3493142567324527;10181624;6096612;38144147;1023012462;1284733648;345667459;508103429;1124369771;271992383;65519277;2267090;1953251;669245961;325674442;396692181;303107136;3493112596925412;27500557;3493120220071960;485708898;428378268;19998716;1220617185;1866746559;497525189;1362881459;899634;2067340037;1757143953;40867;405523283;518639247;7527048;393591110;1484169431;1229502386;327498214;28015035;511857269;687601967;3493132467440226;507721164;290311879;290816339;5145396;93695281;7410885;34958899;400175068;418067005;406010946;103533918;549362448;399779394;355662866;692113669;303732493;569111369;6968889;354139710;511038741;287448605;1340190821;1764393697;398300398;1141159409;3493276181072203;4677401;606569423;2712242;388233190;12783614;404687797;4300381;1565608;155856380;520688508;87356644;24664079;1300386296;1883518293;1401543767;396423804;644076748;34648380;88011790;100079840;2075127537;494322888;327910485;103298187;1275688641;286484548
6476,1556694,10698584;47484599;17630922;329665951;701242047;3816626;927587;110867263;325059480;2117011755;701623084;210752;19785190;396963339;11164088;300339925;3493082817366845;883877;1990427;626127010;547671;651192364;9673834;1219869445;7797024;72270557;56398224;67957594;256773874;600561;408022042;26038404;407054668;18239951;8934336;252105658;1275993834;3493142030453463;504934876;1308191;85497165;18894607;12034601;1116624572;38598226;12128359;539418077;46625800;392306574;35359510;10350985;174501086;957060;251013709;48093379;482559656;94653602;508984798;2508842;492840942;438536946;836885;8279670;401480763;480305216;1895195099;1984247275;31012715;355390214;29126359;204980022;90759531;17065975;319762851;4494100;13971598;47689300;16;7349;297786973;386165680;391714050;1087374746;13677921;298946431;2026611047;1488656;13390647;38651951;522752473;1425239276;282987341;14946689;11632604;701614655;458165375;1347669;9617619;69039946;20259914
6477,402862334,forbidden
6478,239384911,forbidden
6479,14762311,
6480,3493087250745760,forbidden
6481,1369684193,1425816229;452075137;13746699;55431669;1519841129;511827534;500924033;504791686;181508854;179444595;1245752996;473222648;178362496;351870889;130061363;500615219;651723984;517327498;37090048;661142243;601354665;625647470;330415548;8047632;2306780;12076317
